ligand,receptor,lr_bias,scaled_bias,lr_bias_clean
GCG,HRH2,0.66009394,0.731264881896014,0.66009394
GCG,FPR2,0.66009394,0.731264881896014,0.66009394
GCG,EDNRA,0.66009394,0.731264881896014,0.66009394
GCG,TACR1,0.66009394,0.731264881896014,0.66009394
GCG,F2R,0.66009394,0.731264881896014,0.66009394
GCG,HTR2A,0.66009394,0.731264881896014,0.66009394
GCG,HTR2C,0.66009394,0.731264881896014,0.66009394
GCG,NMBR,0.66009394,0.731264881896014,0.66009394
GCG,TACR3,0.66009394,0.731264881896014,0.66009394
GCG,BDKRB2,0.66009394,0.731264881896014,0.66009394
GCG,AVPR2,0.66009394,0.731264881896014,0.66009394
GCG,GRPR,0.66009394,0.731264881896014,0.66009394
GCG,AGTR1,0.66009394,0.731264881896014,0.66009394
GCG,OXTR,0.66009394,0.731264881896014,0.66009394
GCG,GNRHR,0.66009394,0.731264881896014,0.66009394
GCG,CALCR,0.66009394,0.731264881896014,0.66009394
GCG,NTSR1,0.66009394,0.731264881896014,0.66009394
GCG,CCKAR,0.66009394,0.731264881896014,0.66009394
GCG,CCKBR,0.66009394,0.731264881896014,0.66009394
GCG,VIPR1,0.66009394,0.731264881896014,0.66009394
GCG,MC4R,0.66009394,0.731264881896014,0.66009394
GCG,MC5R,0.66009394,0.731264881896014,0.66009394
GCG,HTR7,0.66009394,0.731264881896014,0.66009394
GCG,TRHR,0.66009394,0.731264881896014,0.66009394
GCG,CRHR1,0.66009394,0.731264881896014,0.66009394
GCG,HRH1,0.66009394,0.731264881896014,0.66009394
GCG,AVPR1A,0.66009394,0.731264881896014,0.66009394
GCG,ADCYAP1R1,0.66009394,0.731264881896014,0.66009394
GCG,VIPR2,0.66009394,0.731264881896014,0.66009394
GCG,HTR2B,0.66009394,0.731264881896014,0.66009394
GCG,MC3R,0.66009394,0.731264881896014,0.66009394
GCG,XCR1,0.66009394,0.731264881896014,0.66009394
GCG,BDKRB1,0.66009394,0.731264881896014,0.66009394
GCG,SCTR,0.66009394,0.731264881896014,0.66009394
GCG,AVPR1B,0.66009394,0.731264881896014,0.66009394
GCG,PTH2R,0.66009394,0.731264881896014,0.66009394
GCG,HTR6,0.66009394,0.731264881896014,0.66009394
GCG,F2RL1,0.66009394,0.731264881896014,0.66009394
GCG,MC2R,0.66009394,0.731264881896014,0.66009394
GCG,MC1R,0.66009394,0.731264881896014,0.66009394
GCG,GHRHR,0.66009394,0.731264881896014,0.66009394
GCG,PTH1R,0.66009394,0.731264881896014,0.66009394
GCG,CRHR2,0.66009394,0.731264881896014,0.66009394
GCG,HTR4,0.66009394,0.731264881896014,0.66009394
GCG,CALCRL,0.66009394,0.731264881896014,0.66009394
GCG,NPSR1,0.66009394,0.731264881896014,0.66009394
GCG,PROKR2,0.66009394,0.731264881896014,0.66009394
GCG,PROKR1,0.66009394,0.731264881896014,0.66009394
GCG,RXFP2,0.66009394,0.731264881896014,0.66009394
GCG,LPAR1,0.66009394,0.731264881896014,0.66009394
GCG,GHSR,0.66009394,0.731264881896014,0.66009394
GCG,KISS1R,0.66009394,0.731264881896014,0.66009394
GCG,QRFPR,0.66009394,0.731264881896014,0.66009394
GCG,F2RL3,0.66009394,0.731264881896014,0.66009394
GCG,LPAR4,0.66009394,0.731264881896014,0.66009394
GCG,MCHR1,0.66009394,0.731264881896014,0.66009394
GCG,NMUR2,0.66009394,0.731264881896014,0.66009394
GCG,NPFFR1,0.66009394,0.731264881896014,0.66009394
GCG,NMUR1,0.66009394,0.731264881896014,0.66009394
GCG,LPAR2,0.66009394,0.731264881896014,0.66009394
GCG,RXFP1,0.66009394,0.731264881896014,0.66009394
GCG,UTS2R,0.66009394,0.731264881896014,0.66009394
GCG,NPFFR2,0.66009394,0.731264881896014,0.66009394
GCG,F2RL2,0.66009394,0.731264881896014,0.66009394
GCG,HCRTR1,0.66009394,0.731264881896014,0.66009394
GCG,HCRTR2,0.66009394,0.731264881896014,0.66009394
GCG,RAMP1,0.66009394,0.731264881896014,0.66009394
GCG,RAMP2,0.66009394,0.731264881896014,0.66009394
GCG,NTSR2,0.66009394,0.731264881896014,0.66009394
GCG,ADRB2,0.66009394,0.731264881896014,0.66009394
GCG,ADRB1,0.66009394,0.731264881896014,0.66009394
GCG,CHRM5,0.66009394,0.731264881896014,0.66009394
GCG,CHRM1,0.66009394,0.731264881896014,0.66009394
GCG,ADRB3,0.66009394,0.731264881896014,0.66009394
GCG,CHRM3,0.66009394,0.731264881896014,0.66009394
GCG,DRD1,0.66009394,0.731264881896014,0.66009394
GCG,TBXA2R,0.66009394,0.731264881896014,0.66009394
GCG,DRD5,0.66009394,0.731264881896014,0.66009394
GCG,ADRA1D,0.66009394,0.731264881896014,0.66009394
GCG,PTAFR,0.66009394,0.731264881896014,0.66009394
GCG,ADORA2A,0.66009394,0.731264881896014,0.66009394
GCG,ADORA2B,0.66009394,0.731264881896014,0.66009394
GCG,PTGER1,0.66009394,0.731264881896014,0.66009394
GCG,ADRA1A,0.66009394,0.731264881896014,0.66009394
GCG,ADRA1B,0.66009394,0.731264881896014,0.66009394
GCG,PTGER4,0.66009394,0.731264881896014,0.66009394
GCG,CASR,0.66009394,0.731264881896014,0.66009394
GCG,P2RY2,0.66009394,0.731264881896014,0.66009394
GCG,GRM5,0.66009394,0.731264881896014,0.66009394
GCG,PTGFR,0.66009394,0.731264881896014,0.66009394
GCG,PTGER2,0.66009394,0.731264881896014,0.66009394
GCG,PTGIR,0.66009394,0.731264881896014,0.66009394
GCG,LPAR6,0.66009394,0.731264881896014,0.66009394
GCG,GPR4,0.66009394,0.731264881896014,0.66009394
GCG,P2RY1,0.66009394,0.731264881896014,0.66009394
GCG,GPR15,0.66009394,0.731264881896014,0.66009394
GCG,GRM1,0.66009394,0.731264881896014,0.66009394
GCG,PTGDR,0.66009394,0.731264881896014,0.66009394
GCG,GPR17,0.66009394,0.731264881896014,0.66009394
GCG,GPR176,0.66009394,0.731264881896014,0.66009394
GCG,P2RY6,0.66009394,0.731264881896014,0.66009394
GCG,LTB4R,0.66009394,0.731264881896014,0.66009394
GCG,GPR68,0.66009394,0.731264881896014,0.66009394
GCG,GPRC6A,0.66009394,0.731264881896014,0.66009394
GCG,GPR65,0.66009394,0.731264881896014,0.66009394
GCG,GPR150,0.66009394,0.731264881896014,0.66009394
GCG,GPBAR1,0.66009394,0.731264881896014,0.66009394
GCG,TAAR1,0.66009394,0.731264881896014,0.66009394
GCG,GPR20,0.66009394,0.731264881896014,0.66009394
GCG,LPAR5,0.66009394,0.731264881896014,0.66009394
GCG,LTB4R2,0.66009394,0.731264881896014,0.66009394
GCG,GPR84,0.66009394,0.731264881896014,0.66009394
GCG,GPR27,0.66009394,0.731264881896014,0.66009394
GCG,CYSLTR2,0.66009394,0.731264881896014,0.66009394
GCG,GPR83,0.66009394,0.731264881896014,0.66009394
GCG,LPAR3,0.66009394,0.731264881896014,0.66009394
GCG,OPN4,0.66009394,0.731264881896014,0.66009394
GCG,GPR132,0.66009394,0.731264881896014,0.66009394
GCG,CYSLTR1,0.66009394,0.731264881896014,0.66009394
GCG,GPR45,0.66009394,0.731264881896014,0.66009394
GCG,GPR25,0.66009394,0.731264881896014,0.66009394
GCG,P2RY10,0.66009394,0.731264881896014,0.66009394
GCG,FFAR1,0.66009394,0.731264881896014,0.66009394
GCG,FFAR3,0.66009394,0.731264881896014,0.66009394
GCG,FFAR2,0.66009394,0.731264881896014,0.66009394
GCG,RAMP3,0.66009394,0.731264881896014,0.66009394
GDF11,TGFBR1,1.548453305,1.3496219191596700,1.548453305
GDF11,ACVR2A,1.548453305,1.3496219191596700,1.548453305
GDF11,ACVR2B,1.548453305,1.3496219191596700,1.548453305
GDF11,ACVR1B,1.548453305,1.3496219191596700,1.548453305
GDF11,ACVR1C,1.548453305,1.3496219191596700,1.548453305
GDF11,ANTXR1,1.548453305,1.3496219191596700,1.548453305
GDF15,TGFBR2,1.269155808,1.1821556727879300,1.269155808
GDF15,ERBB2,1.269155808,1.1821556727879300,1.269155808
GDF15,NLGN3,1.269155808,1.1821556727879300,1.269155808
GDF2,ACVRL1,0.372394499,0.45669524823253800,0.372394499
GDF2,BMPR2,0.372394499,0.45669524823253800,0.372394499
GDF2,ACVR2A,0.372394499,0.45669524823253800,0.372394499
GDF2,ACVR2B,0.372394499,0.45669524823253800,0.372394499
GDF5,BMPR1A,0.307244418,0.38652890981687400,0.307244418
GDF5,ACVR2A,0.307244418,0.38652890981687400,0.307244418
GDF5,ACVR2B,0.307244418,0.38652890981687400,0.307244418
GDF5,BMPR2,0.307244418,0.38652890981687400,0.307244418
GDF5,BMPR1B,0.307244418,0.38652890981687400,0.307244418
GDF5,ROR2,0.307244418,0.38652890981687400,0.307244418
GDF5,ACVR1,0.307244418,0.38652890981687400,0.307244418
GDF6,BMPR1A,1.0,1.0,1.0
GDF6,ACVR2A,1.0,1.0,1.0
GDF6,ACVR2B,1.0,1.0,1.0
GDF6,BMPR2,1.0,1.0,1.0
GDF6,BMPR1B,1.0,1.0,1.0
GDNF,GFRA1,2.24659194,1.6989260655190700,2.24659194
GDNF,RET,2.24659194,1.6989260655190700,2.24659194
GDNF,GFRA2,2.24659194,1.6989260655190700,2.24659194
GDNF,GFRA4,2.24659194,1.6989260655190700,2.24659194
GDNF,GFRA3,2.24659194,1.6989260655190700,2.24659194
GDNF,NCAM1,2.24659194,1.6989260655190700,2.24659194
GDNF,AGTRAP,2.24659194,1.6989260655190700,2.24659194
GDNF,PIK3CB,2.24659194,1.6989260655190700,2.24659194
GH1,GHR,57.09946069,5.860452866719000,57.09946069
GH1,PRLR,57.09946069,5.860452866719000,57.09946069
GIP,GIPR,7.002600357,3.0004688640718100,7.002600357
GIP,TSHR,7.002600357,3.0004688640718100,7.002600357
GIP,LHCGR,7.002600357,3.0004688640718100,7.002600357
GIP,FSHR,7.002600357,3.0004688640718100,7.002600357
GIP,HRH2,7.002600357,3.0004688640718100,7.002600357
GIP,AVPR2,7.002600357,3.0004688640718100,7.002600357
GIP,CALCR,7.002600357,3.0004688640718100,7.002600357
GIP,VIPR1,7.002600357,3.0004688640718100,7.002600357
GIP,MC4R,7.002600357,3.0004688640718100,7.002600357
GIP,MC5R,7.002600357,3.0004688640718100,7.002600357
GIP,HTR7,7.002600357,3.0004688640718100,7.002600357
GIP,CRHR1,7.002600357,3.0004688640718100,7.002600357
GIP,ADCYAP1R1,7.002600357,3.0004688640718100,7.002600357
GIP,VIPR2,7.002600357,3.0004688640718100,7.002600357
GIP,MC3R,7.002600357,3.0004688640718100,7.002600357
GIP,GLP1R,7.002600357,3.0004688640718100,7.002600357
GIP,GCGR,7.002600357,3.0004688640718100,7.002600357
GIP,SCTR,7.002600357,3.0004688640718100,7.002600357
GIP,PTH2R,7.002600357,3.0004688640718100,7.002600357
GIP,HTR6,7.002600357,3.0004688640718100,7.002600357
GIP,MC2R,7.002600357,3.0004688640718100,7.002600357
GIP,MC1R,7.002600357,3.0004688640718100,7.002600357
GIP,GHRHR,7.002600357,3.0004688640718100,7.002600357
GIP,PTH1R,7.002600357,3.0004688640718100,7.002600357
GIP,CRHR2,7.002600357,3.0004688640718100,7.002600357
GIP,HTR4,7.002600357,3.0004688640718100,7.002600357
GIP,CALCRL,7.002600357,3.0004688640718100,7.002600357
GIP,NPSR1,7.002600357,3.0004688640718100,7.002600357
GIP,RXFP2,7.002600357,3.0004688640718100,7.002600357
GIP,RXFP1,7.002600357,3.0004688640718100,7.002600357
GIP,RAMP1,7.002600357,3.0004688640718100,7.002600357
GIP,RAMP2,7.002600357,3.0004688640718100,7.002600357
GIP,GLP2R,7.002600357,3.0004688640718100,7.002600357
GIP,ADRB3,7.002600357,3.0004688640718100,7.002600357
GIP,DRD1,7.002600357,3.0004688640718100,7.002600357
GIP,DRD5,7.002600357,3.0004688640718100,7.002600357
GIP,ADORA2A,7.002600357,3.0004688640718100,7.002600357
GIP,ADORA2B,7.002600357,3.0004688640718100,7.002600357
GIP,PTGER4,7.002600357,3.0004688640718100,7.002600357
GIP,PTGER2,7.002600357,3.0004688640718100,7.002600357
GIP,PTGIR,7.002600357,3.0004688640718100,7.002600357
GIP,GPR15,7.002600357,3.0004688640718100,7.002600357
GIP,PTGDR,7.002600357,3.0004688640718100,7.002600357
GIP,GPR176,7.002600357,3.0004688640718100,7.002600357
GIP,GPR150,7.002600357,3.0004688640718100,7.002600357
GIP,GPBAR1,7.002600357,3.0004688640718100,7.002600357
GIP,TAAR1,7.002600357,3.0004688640718100,7.002600357
GIP,GPR20,7.002600357,3.0004688640718100,7.002600357
GIP,GPR84,7.002600357,3.0004688640718100,7.002600357
GIP,GPR27,7.002600357,3.0004688640718100,7.002600357
GIP,GPR83,7.002600357,3.0004688640718100,7.002600357
GIP,GPR45,7.002600357,3.0004688640718100,7.002600357
GIP,GPR25,7.002600357,3.0004688640718100,7.002600357
GIP,RAMP3,7.002600357,3.0004688640718100,7.002600357
GIP,ADRB2,7.002600357,3.0004688640718100,7.002600357
GIP,ADRB1,7.002600357,3.0004688640718100,7.002600357
GLG1,NTRK1,1.400314702,1.2632235680215200,1.400314702
GPI,AMFR,0.88048879,0.911107706186987,0.88048879
GPI,NTRK1,0.88048879,0.911107706186987,0.88048879
GPI,FKBP1B,0.88048879,0.911107706186987,0.88048879
GPI,DLG4,0.88048879,0.911107706186987,0.88048879
GPI,ATP5B,0.88048879,0.911107706186987,0.88048879
GREM1,KDR,1.062838931,1.0446311782194000,1.062838931
GREM1,FLT1,1.062838931,1.0446311782194000,1.062838931
GRN,SORT1,1.117411175,1.0823014500416100,1.117411175
GRN,TNFRSF1A,1.117411175,1.0823014500416100,1.117411175
GRN,CLEC4M,1.117411175,1.0823014500416100,1.117411175
GRN,TNFRSF1B,1.117411175,1.0823014500416100,1.117411175
GRN,EGFR,1.117411175,1.0823014500416100,1.117411175
GRN,NTRK1,1.117411175,1.0823014500416100,1.117411175
GRN,CFTR,1.117411175,1.0823014500416100,1.117411175
GSTP1,TRAF2,1.861742094,1.5168936593207000,1.861742094
GSTP1,NTRK1,1.861742094,1.5168936593207000,1.861742094
GSTP1,MYLK,1.861742094,1.5168936593207000,1.861742094
GSTP1,LRP5,1.861742094,1.5168936593207000,1.861742094
GSTP1,FAS,1.861742094,1.5168936593207000,1.861742094
GSTP1,HMMR,1.861742094,1.5168936593207000,1.861742094
GSTP1,IL7R,1.861742094,1.5168936593207000,1.861742094
GSTP1,EGFR,1.861742094,1.5168936593207000,1.861742094
GSTP1,CD44,1.861742094,1.5168936593207000,1.861742094
GSTP1,ATRN,1.861742094,1.5168936593207000,1.861742094
GSTP1,VCAM1,1.861742094,1.5168936593207000,1.861742094
GSTP1,ITGA4,1.861742094,1.5168936593207000,1.861742094
HBEGF,EGFR,0.948981334,0.9627202735231560,0.948981334
HBEGF,ERBB2,0.948981334,0.9627202735231560,0.948981334
HBEGF,ERBB4,0.948981334,0.9627202735231560,0.948981334
HBEGF,CD44,0.948981334,0.9627202735231560,0.948981334
HBEGF,PRLR,0.948981334,0.9627202735231560,0.948981334
HBEGF,ERBB3,0.948981334,0.9627202735231560,0.948981334
HGF,MET,6.084803352,2.824727809807850,6.084803352
HGF,SDC1,6.084803352,2.824727809807850,6.084803352
HGF,SDC2,6.084803352,2.824727809807850,6.084803352
HGF,CD44,6.084803352,2.824727809807850,6.084803352
HGF,NRP1,6.084803352,2.824727809807850,6.084803352
HGF,INSR,6.084803352,2.824727809807850,6.084803352
HGF,VTN,6.084803352,2.824727809807850,6.084803352
HLA-G,KIR2DL4,1.563619976,1.3581824166468300,1.563619976
HLA-G,KLRC1,1.563619976,1.3581824166468300,1.563619976
HLA-G,KLRD1,1.563619976,1.3581824166468300,1.563619976
HLA-G,LILRB1,1.563619976,1.3581824166468300,1.563619976
HLA-G,CD8A,1.563619976,1.3581824166468300,1.563619976
HMGB1,TLR9,0.552810461,0.6348817423695120,0.552810461
HMGB1,NTRK1,0.552810461,0.6348817423695120,0.552810461
HMGB1,TLR4,0.552810461,0.6348817423695120,0.552810461
HMGB1,TLR2,0.552810461,0.6348817423695120,0.552810461
HMGB1,TLR1,0.552810461,0.6348817423695120,0.552810461
HMGB1,AR,0.552810461,0.6348817423695120,0.552810461
HMGB1,AGER,0.552810461,0.6348817423695120,0.552810461
HMGB1,AGTRAP,0.552810461,0.6348817423695120,0.552810461
HMGB1,ITGA4,0.552810461,0.6348817423695120,0.552810461
HMGB1,PTPRZ1,0.552810461,0.6348817423695120,0.552810461
HMGB1,LY96,0.552810461,0.6348817423695120,0.552810461
HMGB1,FAS,0.552810461,0.6348817423695120,0.552810461
HMGB1,PGR,0.552810461,0.6348817423695120,0.552810461
IBSP,ITGAV,1.020385908,1.0146308842558300,1.020385908
IBSP,ITGB3,1.020385908,1.0146308842558300,1.020385908
IBSP,ITGB5,1.020385908,1.0146308842558300,1.020385908
IFNB1,IFNAR1,5.133681935,2.6167533569056400,5.133681935
IFNB1,IFNAR2,5.133681935,2.6167533569056400,5.133681935
IFNB1,PTPN6,5.133681935,2.6167533569056400,5.133681935
IFNG,IFNGR1,19.56213796,4.361918372256300,19.56213796
IFNG,IFNGR2,19.56213796,4.361918372256300,19.56213796
IFNG,PTPN6,19.56213796,4.361918372256300,19.56213796
IGF1,IGF1R,2.250243783,1.7005479308595900,2.250243783
IGF1,ITGAV,2.250243783,1.7005479308595900,2.250243783
IGF1,ITGB3,2.250243783,1.7005479308595900,2.250243783
IGF1,ITGA6,2.250243783,1.7005479308595900,2.250243783
IGF1,ITGB4,2.250243783,1.7005479308595900,2.250243783
IGF1,TRPV2,2.250243783,1.7005479308595900,2.250243783
IGF1,INSR,2.250243783,1.7005479308595900,2.250243783
IGF1,RACK1,2.250243783,1.7005479308595900,2.250243783
IGF1,IGSF1,2.250243783,1.7005479308595900,2.250243783
IGF1,ESR1,2.250243783,1.7005479308595900,2.250243783
IGF2,IGF1R,0.458381454,0.5443681200879060,0.458381454
IGF2,IGF2R,0.458381454,0.5443681200879060,0.458381454
IGF2,ITGAV,0.458381454,0.5443681200879060,0.458381454
IGF2,ITGB3,0.458381454,0.5443681200879060,0.458381454
IGF2,ITGA6,0.458381454,0.5443681200879060,0.458381454
IGF2,ITGB4,0.458381454,0.5443681200879060,0.458381454
IGF2,INSR,0.458381454,0.5443681200879060,0.458381454
IGF2,VTN,0.458381454,0.5443681200879060,0.458381454
IL10,IL10RA,3.111351022,2.0396125526557700,3.111351022
IL10,IL10RB,3.111351022,2.0396125526557700,3.111351022
IL10,IFNAR2,3.111351022,2.0396125526557700,3.111351022
IL10,IL22RA1,3.111351022,2.0396125526557700,3.111351022
IL10,CD28,3.111351022,2.0396125526557700,3.111351022
IL11,IL11RA,1.923831787,1.5478603129860800,1.923831787
IL11,IL6ST,1.923831787,1.5478603129860800,1.923831787
IL13,IL4R,5.523576924,2.7056632214368400,5.523576924
IL13,IL13RA1,5.523576924,2.7056632214368400,5.523576924
IL13,IL13RA2,5.523576924,2.7056632214368400,5.523576924
IL13,IL2RG,5.523576924,2.7056632214368400,5.523576924
IL13,VCAM1,5.523576924,2.7056632214368400,5.523576924
IL15,IL15RA,1.956438135,1.5638600882770800,1.956438135
IL15,IL2RB,1.956438135,1.5638600882770800,1.956438135
IL15,IL2RG,1.956438135,1.5638600882770800,1.956438135
IL15,INPP5K,1.956438135,1.5638600882770800,1.956438135
IL17A,IL17RA,2.638412391,1.8633090726024200,2.638412391
IL17A,IL17RC,2.638412391,1.8633090726024200,2.638412391
IL17C,IL17RA,0.335186728,0.4170415192321530,0.335186728
IL17C,IL17RE,0.335186728,0.4170415192321530,0.335186728
IL18,IL18R1,1.248406448,1.1689028574050700,1.248406448
IL18,IL18RAP,1.248406448,1.1689028574050700,1.248406448
IL18,IL1RAPL1,1.248406448,1.1689028574050700,1.248406448
IL18,IL1RL2,1.248406448,1.1689028574050700,1.248406448
IL19,IL20RA,0.942342045,0.957797280660893,0.942342045
IL19,IL20RB,0.942342045,0.957797280660893,0.942342045
IL1A,IL1R1,1.251560307,1.1709251201157500,1.251560307
IL1A,IL1RAP,1.251560307,1.1709251201157500,1.251560307
IL1A,IL1R2,1.251560307,1.1709251201157500,1.251560307
IL1B,IL1R1,4.107419088,2.352594443889340,4.107419088
IL1B,IL1RAP,4.107419088,2.352594443889340,4.107419088
IL1B,IL1R2,4.107419088,2.352594443889340,4.107419088
IL1B,ADRB2,4.107419088,2.352594443889340,4.107419088
IL1B,IL1RL1,4.107419088,2.352594443889340,4.107419088
IL2,IL20RA,8.592988012,3.2619802541031600,8.592988012
IL2,IL20RB,8.592988012,3.2619802541031600,8.592988012
IL2,IL2RG,8.592988012,3.2619802541031600,8.592988012
IL2,IL2RB,8.592988012,3.2619802541031600,8.592988012
IL2,IL2RA,8.592988012,3.2619802541031600,8.592988012
IL2,IL21R,8.592988012,3.2619802541031600,8.592988012
IL2,NGFR,8.592988012,3.2619802541031600,8.592988012
IL2,PTPN6,8.592988012,3.2619802541031600,8.592988012
IL2,PIK3CB,8.592988012,3.2619802541031600,8.592988012
IL20,IL20RA,0.46596768,0.551853296911208,0.46596768
IL20,IL20RB,0.46596768,0.551853296911208,0.46596768
IL20,IL22RA1,0.46596768,0.551853296911208,0.46596768
IL21,IL21R,3.282797731,2.098553542889940,3.282797731
IL21,IL2RG,3.282797731,2.098553542889940,3.282797731
IL21,CD28,3.282797731,2.098553542889940,3.282797731
IL22,IL22RA1,2.006646136,1.5881550814539200,2.006646136
IL22,IL10RB,2.006646136,1.5881550814539200,2.006646136
IL22,IL22RA2,2.006646136,1.5881550814539200,2.006646136
IL22,IL10RA,2.006646136,1.5881550814539200,2.006646136
IL22,IL20RA,2.006646136,1.5881550814539200,2.006646136
IL22,IFNAR2,2.006646136,1.5881550814539200,2.006646136
IL24,IL20RA,0.338561758,0.4206837029719080,0.338561758
IL24,IL20RB,0.338561758,0.4206837029719080,0.338561758
IL24,IL22RA1,0.338561758,0.4206837029719080,0.338561758
IL24,CCR5,0.338561758,0.4206837029719080,0.338561758
IL24,HMMR,0.338561758,0.4206837029719080,0.338561758
IL24,NOTCH2,0.338561758,0.4206837029719080,0.338561758
IL24,ESR2,0.338561758,0.4206837029719080,0.338561758
IL24,RARG,0.338561758,0.4206837029719080,0.338561758
IL25,IL17RA,0.576830588,0.6570276677496750,0.576830588
IL25,IL17RB,0.576830588,0.6570276677496750,0.576830588
IL25,MYLK2,0.576830588,0.6570276677496750,0.576830588
IL25,ESR1,0.576830588,0.6570276677496750,0.576830588
IL25,ESR2,0.576830588,0.6570276677496750,0.576830588
IL26,IL20RA,inf,6.225386744439020,73.8217987605
IL26,IL10RB,inf,6.225386744439020,73.8217987605
IL27,IL27RA,1.20981917,1.1439283183868500,1.20981917
IL27,IL6R,1.20981917,1.1439283183868500,1.20981917
IL27,IL6ST,1.20981917,1.1439283183868500,1.20981917
IL3,IL3RA,3.9385472,2.3040866985683700,3.9385472
IL3,CSF2RB,3.9385472,2.3040866985683700,3.9385472
IL33,IL1RL1,1.504744093,1.324663212354870,1.504744093
IL33,IL1RAP,1.504744093,1.324663212354870,1.504744093
IL33,IL1R1,1.504744093,1.324663212354870,1.504744093
IL36A,IL1RL2,0.783414692,0.8346422074660350,0.783414692
IL36A,IL1RAP,0.783414692,0.8346422074660350,0.783414692
IL36B,IL1RL2,0.735280985,0.7951692898030230,0.735280985
IL36B,IL1RAP,0.735280985,0.7951692898030230,0.735280985
IL36G,IL1RL2,0.724565803,0.78623317771184,0.724565803
IL36G,IL1RAP,0.724565803,0.78623317771184,0.724565803
IL4,IL4R,9.607165735,3.406967310394990,9.607165735
IL4,IL2RG,9.607165735,3.406967310394990,9.607165735
IL4,IL13RA1,9.607165735,3.406967310394990,9.607165735
IL4,IL13RA2,9.607165735,3.406967310394990,9.607165735
IL5,IL5RA,1.423659669,1.2771871293731200,1.423659669
IL5,CSF2RB,1.423659669,1.2771871293731200,1.423659669
IL5,CSF2RA,1.423659669,1.2771871293731200,1.423659669
IL5,IL3RA,1.423659669,1.2771871293731200,1.423659669
IL5,PTPN6,1.423659669,1.2771871293731200,1.423659669
IL5,PIK3CB,1.423659669,1.2771871293731200,1.423659669
IL6,IL6R,7.75799225,3.130600173141610,7.75799225
IL6,IL6ST,7.75799225,3.130600173141610,7.75799225
IL6,HRH1,7.75799225,3.130600173141610,7.75799225
IL6,ERBB2,7.75799225,3.130600173141610,7.75799225
IL6,CNTFR,7.75799225,3.130600173141610,7.75799225
IL6,LIFR,7.75799225,3.130600173141610,7.75799225
IL7,IL7R,0.581550058,0.6613392196462920,0.581550058
IL7,IL2RG,0.581550058,0.6613392196462920,0.581550058
INS,INSR,0.865815739,0.8998065180456170,0.865815739
INS,LRP2,0.865815739,0.8998065180456170,0.865815739
INS,IGF1R,0.865815739,0.8998065180456170,0.865815739
INS,HLA-DQB1,0.865815739,0.8998065180456170,0.865815739
INS,HLA-DQA2,0.865815739,0.8998065180456170,0.865815739
INS,HLA-DQA1,0.865815739,0.8998065180456170,0.865815739
INS,FOLR1,0.865815739,0.8998065180456170,0.865815739
ITGA4,VCAM1,0.361664884,0.4453716889011790,0.361664884
ITGA4,CXCR4,0.361664884,0.4453716889011790,0.361664884
ITGA4,CD44,0.361664884,0.4453716889011790,0.361664884
ITGA4,PTCH1,0.361664884,0.4453716889011790,0.361664884
ITGA4,TFRC,0.361664884,0.4453716889011790,0.361664884
ITGA4,RPSA,0.361664884,0.4453716889011790,0.361664884
ITGA4,ITGB7,0.361664884,0.4453716889011790,0.361664884
ITGA4,MADCAM1,0.361664884,0.4453716889011790,0.361664884
ITGA4,JAM2,0.361664884,0.4453716889011790,0.361664884
ITGA4,JAM3,0.361664884,0.4453716889011790,0.361664884
JAG1,NOTCH1,1.145387336,1.1012381406286600,1.145387336
JAG1,NOTCH2,1.145387336,1.1012381406286600,1.145387336
JAG1,NOTCH3,1.145387336,1.1012381406286600,1.145387336
JAG1,NOTCH4,1.145387336,1.1012381406286600,1.145387336
JAG1,LRP1,1.145387336,1.1012381406286600,1.145387336
JAG1,CD46,1.145387336,1.1012381406286600,1.145387336
JAG2,NOTCH1,0.942823337,0.9581547210871820,0.942823337
JAG2,NOTCH2,0.942823337,0.9581547210871820,0.942823337
JAG2,NOTCH3,0.942823337,0.9581547210871820,0.942823337
JAG2,NOTCH4,0.942823337,0.9581547210871820,0.942823337
JAG2,FZD6,0.942823337,0.9581547210871820,0.942823337
JAG2,EPHA2,0.942823337,0.9581547210871820,0.942823337
JAG2,INSR,0.942823337,0.9581547210871820,0.942823337
JAG2,ROR2,0.942823337,0.9581547210871820,0.942823337
JAG2,FZD5,0.942823337,0.9581547210871820,0.942823337
JAG2,LRP8,0.942823337,0.9581547210871820,0.942823337
JAG2,LRP2,0.942823337,0.9581547210871820,0.942823337
JAG2,EPHA7,0.942823337,0.9581547210871820,0.942823337
JAG2,EPHB4,0.942823337,0.9581547210871820,0.942823337
JAG2,LRP6,0.942823337,0.9581547210871820,0.942823337
JAG2,UNC5C,0.942823337,0.9581547210871820,0.942823337
JAG2,NCSTN,0.942823337,0.9581547210871820,0.942823337
JAG2,CD99,0.942823337,0.9581547210871820,0.942823337
JAG2,PTK7,0.942823337,0.9581547210871820,0.942823337
JAG2,LSR,0.942823337,0.9581547210871820,0.942823337
JAG2,DLG1,0.942823337,0.9581547210871820,0.942823337
JAG2,ROR1,0.942823337,0.9581547210871820,0.942823337
JAG2,UNC5B,0.942823337,0.9581547210871820,0.942823337
JAG2,SEC63,0.942823337,0.9581547210871820,0.942823337
JAG2,PCDH7,0.942823337,0.9581547210871820,0.942823337
JAG2,DSG2,0.942823337,0.9581547210871820,0.942823337
JAG2,DSC2,0.942823337,0.9581547210871820,0.942823337
